agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica|fecha_bbdd|codigo_bbdd
2022|4b|10749|2|LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13604|PADRE HURTADO|135|Talagante|2|1|2|1|22|22|230|213|-15|-12|-25|-25|0|0|-1|-1|||||50|36.4|13.6|72.7|18.2|9.1|0|20231017|final20231017v2
2022|4b|1998|4|ESCUELA ARTURO ECHAZARRETA LARRAIN|5|DE VALPARAÍSO|51|VALPARAÍSO|5102|CASABLANCA|53|Valparaiso - Isla de Pascua|2|1|2|1|32|33|239|216|3|-5|-16|-22|0|0|-1|-1|||||53.1|28.1|18.8|78.8|21.2|0|0|20231017|final20231017v2
2022|4b|1844|9|COLEGIO FRANCO INGLES|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|4|3|5|1|12|12|298|272|19|9|-2|-15|0|0|0|-1|||||0|41.7|58.3|33.3|50|16.7|0|20231017|final20231017v2
2022|4b|9824|8|COMPLEJO EDUCACIONAL STELLA MARIS|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13105|EL BOSQUE|132|Sur|3|2|3|1|66|65|277|251|24|2|10|2|1|0|1|0|||||24.2|25.8|50|40|49.2|10.8|0|20231017|final20231017v2
2022|4b|908|3|ESCUELA TABALI|4|DE COQUIMBO|43|LIMARÍ|4301|OVALLE|42|Limari|2|1|2|2|7|7|281|236|62|24|26|-2|1|0|1|0|||||||||||0|20231017|final20231017v2
2022|4b|3859|8|ESCUELA SAN ANTONIO DE FRUTILLARES|16|DE ÑUBLE|163|PUNILLA|16302|COIHUECO|161|Diguillín|2|1|1|2|3|2|184|194|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|2236|5|ESCUELA EUGENIO GARCIA FERNANDEZ|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6102|CODEGUA|61|Cachapoal|2|1|2|2|11|11|285|237|0|0|30|-1|0|0|1|0|||1|1|9.1|45.5|45.5|45.5|45.5|9.1|0|20231017|final20231017v2
2022|4b|2531|3|COLEGIO PARTICULAR EL PRINCIPITO|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGUA|6305|NANCAGUA|62|Colchagua|3|2|3|1|76|75|270|253|-19|-31|3|4|-1|-1|0|0|||||35.5|21.1|43.4|40|40|20|0|20231017|final20231017v2
2022|4b|25050|3|COLEGIO PARTICULAR SAN MATEO|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|136|Cordillera|3|2|3|1|35|35|256|245|2|3|-11|-4|0|0|-1|0|||||40|22.9|37.1|51.4|28.6|20|0|20231017|final20231017v2
2022|4b|9183|9|ESC.PARA SORDOS DR. OTTE GABLER|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13129|SAN JOAQUÍN|131|Centro|3|2||1|||||||||||||||||||||||0|20231017|final20231017v2
2022|4b|6953|1|ESCUELA RURAL EL SALTO|14|DE LOS RÍOS|141|VALDIVIA|14104|LOS LAGOS|141|Valdivia|2|1|1|2|13|12|262|224|3|3|17|-4|0|0|1|0|||||38.5|23.1|38.5|66.7|25|8.3|0|20231017|final20231017v2
2022|4b|7214|1|ESCUELA RURAL MANAO|14|DE LOS RÍOS|141|VALDIVIA|14107|PAILLACO|141|Valdivia|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|9870|1|ESCUELA BASICA CONDORES DE PLATA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13102|CERRILLOS|134|Poniente|2|1|2|1|30|29|254|243|-6|-16|-1|5|0|-1|0|0|||||43.3|30|26.7|55.2|27.6|17.2|0|20231017|final20231017v2
2022|4b|5379|1|ESCUELA TRICAUCO|9|DE LA ARAUCANÍA|92|MALLECO|9204|ERCILLA|91|Malleco|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|4297|8|ESCUELA LAS OBRAS|8|DEL BIOBÍO|83|BIOBÍO|8303|CABRERO|82|Bio Bio|2|1|1|2|3|2|219|201|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|7348|2|ESCUELA CARLOS CONDELL|10|DE LOS LAGOS|103|OSORNO|10301|OSORNO|103|Osorno|2|1|1|1|28|30|229|198|-37|-22|-16|-30|-1|-1|-1|-1|||||64.3|17.9|17.9|80|16.7|3.3|0|20231017|final20231017v2
2022|4b|2282|9|COLEGIO MUNICIPAL LO DE LOBO|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6115|RENGO|61|Cachapoal|2|1|2|2|16|16|271|246|-1|-18|16|8|0|-1|1|0|||||6.3|68.8|25|43.8|50|6.3|0|20231017|final20231017v2
2022|4b|11344|1|INST. EDUC. DE ADULTOS JAVIERA CARRERA|7|DEL MAULE|74|LINARES|7401|LINARES|73|Linares|3|2|1|1|11|10|224|196|0|0|-21|-32|0|0|-1|-1|||1|1|81.8|18.2|0|100|0|0|0|20231017|final20231017v2
2022|4b|3364|2|ESCUELA LUIS PEREIRA INIGUEZ|7|DEL MAULE|74|LINARES|7403|LONGAVÍ|73|Linares|2|1|1|2|7|7|257|233|0|0|12|5|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|11582|7|ESCUELA PARTICULAR FOLLECO ALTO|14|DE LOS RÍOS|142|DEL RANCO|14201|LA UNIÓN|142|Ranco|3|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|762|5|ESCUELA CALETA EL TORO|4|DE COQUIMBO|43|LIMARÍ|4301|OVALLE|42|Limari|2|1|1|2|3|3|253|260|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|25153|4|COLEGIO PARTICULAR NUEVA ERA SIGLO XXI|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|136|Cordillera|3|2|4|1|94|93|281|257|-13|-22|1|-6|-1|-1|0|-1|||||20.2|33|46.8|37.6|44.1|18.3|0|20231017|final20231017v2
2022|4b|5333|3|ESCUELA DE ICALMA|9|DE LA ARAUCANÍA|92|MALLECO|9205|LONQUIMAY|91|Malleco|2|1|1|2|15|14|244|221|-14|8|-1|-7|0|0|0|0|||||53.3|26.7|20|78.6|7.1|14.3|0|20231017|final20231017v2
2022|4b|4995|6|ESCUELA OCTAVIO SALINAS CARIAGA|8|DEL BIOBÍO|81|CONCEPCIÓN|8102|CORONEL|83|Concepcion|2|1|2|1|20|19|230|228|12|6|-25|-10|0|0|-1|-1|||||60|25|15|63.2|26.3|10.5|0|20231017|final20231017v2
2022|4b|4005|3|ESCUELA BÁSICA PUERTO LOS FRUTALES DE COYANC|16|DE ÑUBLE|161|DIGUILLÍN|16107|QUILLÓN|161|Diguillín|2|1|2|2|13|11|258|286|-31|-5|3|48|-1|0|0|1|||||30.8|38.5|30.8|9.1|45.5|45.5|0|20231017|final20231017v2
2022|4b|14825|3|NUEVO COLEGIO PART. DE CARTAGENA|5|DE VALPARAÍSO|56|SAN ANTONIO|5603|CARTAGENA|54|San Antonio|3|2|2|1|39|39|246|239|-12|12|-9|1|0|0|-1|0|||||46.2|23.1|30.8|56.4|30.8|12.8|0|20231017|final20231017v2
2022|4b|2831|2|ESCUELA GERARDO RODRIGUEZ ORTUZAR|7|DEL MAULE|73|CURICÓ|7306|ROMERAL|71|Curico|2|1|1|2|6|6|257|217|0|0|12|-11|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|12810|4|ESCUELA KAMAC MAYU|2|DE ANTOFAGASTA|22|EL LOA|2201|CALAMA|22|El Loa|1|1|3|1|139|143|258|249|-17|-19|-9|0|-1|-1|-1|0|||||38.1|29.5|32.4|46.2|37.1|16.8|0|20231017|final20231017v2
2022|4b|20095|6|COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO|9|DE LA ARAUCANÍA|91|CAUTÍN|9120|VILLARRICA|93|Cautin Sur|3|2|3|2|9|9|218|240|0|0|-49|-9|0|0|-1|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|1449|4|COLEGIO CARMELITA FELIPE CORTÉS|5|DE VALPARAÍSO|55|QUILLOTA|5506|NOGALES|51|Quillota - Petorca|3|2|2|1|28|28|266|216|-1|-32|11|-22|0|-1|1|-1|||||35.7|39.3|25|82.1|17.9|0|0|20231017|final20231017v2
2022|4b|2439|2|ESCUELA MUNICIPAL DE PALMERIA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6107|LAS CABRAS|61|Cachapoal|2|1|2|2|3|3|249|214|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|2980|7|ESCUELA SANTA MARTA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|2|4|4|309|268|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|3318|9|ESCUELA JORGE SALGADO PICA|7|DEL MAULE|74|LINARES|7408|YERBAS BUENAS|73|Linares|2|1|1|2|8|8|276|264|10|-29|31|36|0|-1|1|1|||||||||||0|20231017|final20231017v2
2022|4b|9816|7|ESCUELA PARTICULAR STA.MARIA MAZZARELLO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13105|EL BOSQUE|132|Sur|3|2|3|1|28|26|243|254|-17|8|-24|5|-1|0|-1|0|||||50|28.6|21.4|50|30.8|19.2|0|20231017|final20231017v2
2022|4b|25599|8|COLEGIO PART. SAN PEDRO DE QUILICURA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|137|Norte|3|2|3|1|80|81|244|220|-11|-15|-23|-29|-1|-1|-1|-1|||||48.8|27.5|23.8|75.3|22.2|2.5|0|20231017|final20231017v2
2022|4b|25107|0|COLEGIO MAIMONIDES SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13115|LO BARNECHEA|133|Oriente|4|3|5|1|23|22|323|295|17|-11|23|8|0|0|1|0|||||4.3|4.3|91.3|4.5|54.5|40.9|0|20231017|final20231017v2
2022|4b|4454|7|ESCUELA CANADA|8|DEL BIOBÍO|83|BIOBÍO|8306|NACIMIENTO|82|Bio Bio|2|1|2|1|40|40|271|259|17|5|16|21|1|0|1|1|||||37.5|17.5|45|35|45|20|0|20231017|final20231017v2
2022|4b|3959|4|ESCUELA PALLAHUALA|16|DE ÑUBLE|161|DIGUILLÍN|16109|YUNGAY|161|Diguillín|2|1|2|2|2|2|214|222|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|10795|6|ESCUELA CLAUDIO ARRAU|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13501|MELIPILLA|135|Talagante|1|1|2|2|30|28|264|241|3|-5|9|3|0|0|1|0|||||33.3|30|36.7|53.6|39.3|7.1|0|20231017|final20231017v2
2022|4b|14779|6|COLEGIO MAR ABIERTO|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|3|2|4|1|22|24|303|276|11|11|23|13|0|0|1|1|||||4.5|36.4|59.1|25|45.8|29.2|0|20231017|final20231017v2
2022|4b|2877|0|ESCUELA LA HIGUERILLA|7|DEL MAULE|73|CURICÓ|7307|SAGRADA FAMIL|71|Curico|2|1|2|2|8|8|233|256|-18|29|-22|18|0|1|-1|1|||||||||||0|20231017|final20231017v2
2022|4b|22010|8|COLEGIO CHILOE|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|102|Chiloe|3|2|3|1|37|39|267|243|-8|-5|0|-6|0|0|0|0|||||29.7|35.1|35.1|51.3|41|7.7|0|20231017|final20231017v2
2022|4b|13305|1|COLEGIO TRINITY|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|41|Elqui|3|2|4|1|22|24|269|253|-4|-10|-11|-10|0|0|-1|-1|||||27.3|40.9|31.8|33.3|45.8|20.8|0|20231017|final20231017v2
2022|4b|10108|7|ESCUELA LEONARDO DA VINCI|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|6|4|2|1|24|23|242|235|-23|-6|-13|-3|-1|0|-1|0|||||54.2|25|20.8|65.2|21.7|13|0|20231017|final20231017v2
2022|4b|1403|6|COL.NTRA.SEÑORA DEL HUERTO|5|DE VALPARAÍSO|55|QUILLOTA|5501|QUILLOTA|51|Quillota - Petorca|4|3|5|1|40|35|290|250|11|-14|-10|-37|0|-1|-1|-1|||||2.5|37.5|60|34.3|62.9|2.9|0|20231017|final20231017v2
2022|4b|14387|1|COLEGIO SAN NICOLAS EL OLIVAR|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|3|2|2|1|28|31|256|237|-9|-18|1|-1|0|-1|0|0|||||50|25|25|58.1|38.7|3.2|0|20231017|final20231017v2
2022|4b|3026|0|ESCUELA PANGUE ABAJO|7|DEL MAULE|71|TALCA|7110|SAN RAFAEL|72|Talca|2|1|2|2|3|3|237|251|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|10649|6|ESCUELA HUMBERTO MORENO RAMIREZ|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13402|BUIN|132|Sur|1|1|2|2|57|57|258|234|24|19|3|-4|1|1|0|0|||||38.6|24.6|36.8|59.6|26.3|14|0|20231017|final20231017v2
2022|4b|8004|7|ESCUELA INES MUNOZ DE GARCIA|10|DE LOS LAGOS|102|CHILOÉ|10201|CASTRO|102|Chiloe|1|1|3|1|48|58|248|231|-23|-34|-19|-18|-1|-1|-1|-1|||||43.8|25|31.3|62.1|32.8|5.2|0|20231017|final20231017v2
2022|4b|7340|7|ESCUELA CLAUDIO ARRAU|10|DE LOS LAGOS|103|OSORNO|10301|OSORNO|103|Osorno|2|1|3|1|19|19|232|234|-17|20|-35|-15|0|1|-1|-1|||||57.9|15.8|26.3|47.4|31.6|21.1|0|20231017|final20231017v2
2022|4b|7079|3|ESCUELA RURAL MALCHEHUE|14|DE LOS RÍOS|141|VALDIVIA|14108|PANGUIPULLI|141|Valdivia|1|1|1|2|2|2|241|167|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|344|1|COLEGIO SANTA EMILIA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|21|Antofagasta|3|2|3|1|76|77|289|262|-6|-13|22|13|0|-1|1|1|||||18.4|27.6|53.9|31.2|49.4|19.5|0|20231017|final20231017v2
2022|4b|10162|1|LICEO TENIENTE DAGOBERTO GODOY NO.3|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|3|2|3|1|160|162|265|256|-12|-10|-2|7|-1|-1|0|1|||||31.3|34.4|34.4|37|45.7|17.3|0|20231017|final20231017v2
2022|4b|9996|1|ESCUELA ESPANA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|1|1|3|1|26|27|281|268|22|40|14|19|1|1|1|1|||||15.4|34.6|50|33.3|33.3|33.3|0|20231017|final20231017v2
2022|4b|31387|4|COLEGIO BOSTON COLLEGE ALTO MACUL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|136|Cordillera|4|3|5|1|50|49|276|286|-14|-3|-24|-1|-1|0|-1|0|||||26|34|40|18.4|30.6|51|0|20231017|final20231017v2
2022|4b|6415|7|ESCUELA LOS TRONCOS|9|DE LA ARAUCANÍA|91|CAUTÍN|9117|TEODORO SCHMI|93|Cautin Sur|6|4|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|1506|7|CENTRO EDUCATIVO FLORIDA|5|DE VALPARAÍSO|51|VALPARAÍSO|5101|VALPARAÍSO|53|Valparaiso - Isla de Pascua|6|4|1|1|7|7|224|217|15|-2|-21|-11|0|0|-1|0|||||||||||0|20231017|final20231017v2
2022|4b|2336|1|ESCUELA EL LIBERTADOR|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6117|SAN VICENTE|61|Cachapoal|1|1|1|2|15|15|220|233|-22|23|-25|5|0|1|-1|0|||||66.7|20|13.3|60|20|20|0|20231017|final20231017v2
2022|4b|3261|1|PEDRO AGUIRRE CERDA|7|DEL MAULE|74|LINARES|7401|LINARES|73|Linares|2|1|1|1|10|10|229|239|-42|-31|-16|11|-1|-1|-1|0|||||50|40|10|60|40|0|0|20231017|final20231017v2
2022|4b|10019|6|ESCUELA PARTICULAR SAN JOSE SCHOOL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13106|ESTACIÓN CENT|134|Poniente|3|2|3|1|25|28|265|237|-5|-14|-2|-12|0|-1|0|-1|||||32|24|44|57.1|35.7|7.1|0|20231017|final20231017v2
2022|4b|5064|4|ESCUELA FERMIN IBARRA FRITZ|8|DEL BIOBÍO|82|ARAUCO|8202|ARAUCO|84|Arauco|2|1|1|2|2|2|222|212|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|1695|0|ESCUELA PEDRO AGUIRRE CERDA|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|1|1|3|1|14|12|292|265|32|31|25|16|1|1|1|1|||||14.3|35.7|50|33.3|41.7|25|0|20231017|final20231017v2
2022|4b|2359|0|ESCUELA LARMAHUE|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6113|PICHIDEGUA|61|Cachapoal|2|1|1|2|20|20|260|242|-15|-30|15|14|0|-1|1|1|||||35|35|30|55|30|15|0|20231017|final20231017v2
2022|4b|8124|8|ESCUELA RURAL CAUCAHUE|10|DE LOS LAGOS|102|CHILOÉ|10209|QUEMCHI|102|Chiloe|2|1|1|2|3|3|260|268|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|24769|3|COLEGIO SAN ISAAC JOGUES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|137|Norte|3|2|3|1|74|75|275|249|-1|-4|8|0|0|0|1|0|||||27|29.7|43.2|44|38.7|17.3|0|20231017|final20231017v2
2022|4b|132|5|COLEGIO BAJO MOLLE|1|DE TARAPACÁ|11|IQUIQUE|1101|IQUIQUE|11|Iquique|3|2|4|1|94|96|276|258|-15|-23|-4|-5|-1|-1|0|-1|||||20.2|35.1|44.7|38.5|39.6|21.9|0|20231017|final20231017v2
2022|4b|12867|8|COL  LICANCABUR|2|DE ANTOFAGASTA|22|EL LOA|2201|CALAMA|22|El Loa|4|3|5|1|18|18|275|268|-22|0|-25|-19|-1|0|-1|-1|||||27.8|16.7|55.6|38.9|38.9|22.2|0|20231017|final20231017v2
2022|4b|32100|1|COLEGIO CAPIANNI|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|31|Copiapo - Chanaral|4|3|4|1|9|9|280|246|0|0|0|-17|0|0|0|-1|||3|3|||||||0|20231017|final20231017v2
2022|4b|793|5|ESCUELA BASICA DE SERON|4|DE COQUIMBO|43|LIMARÍ|4305|RÍO HURTADO|42|Limari|2|1|2|2|6|6|269|246|37|31|14|8|1|1|0|0|||||||||||0|20231017|final20231017v2
2022|4b|1457|5|ESCUELA BASICA BENJAMIN MATTE LARRAIN|5|DE VALPARAÍSO|55|QUILLOTA|5503|HIJUELAS|51|Quillota - Petorca|2|1|1|2|14|16|238|211|-8|-39|-7|-17|0|-1|0|-1|||||35.7|57.1|7.1|62.5|37.5|0|0|20231017|final20231017v2
2022|4b|1718|3|ESCUELA EDUARDO LEZANA PINCHEIRA|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|1|1|2|1|11|11|271|259|6|31|16|21|0|1|1|1|||||36.4|36.4|27.3|45.5|36.4|18.2|0|20231017|final20231017v2
2022|4b|2124|5|LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6101|RANCAGUA|61|Cachapoal|1|1|2|1|40|40|239|229|-17|-17|-16|-9|-1|-1|-1|-1|||||55|17.5|27.5|60|32.5|7.5|0|20231017|final20231017v2
2022|4b|31175|8|BICENTENARIO COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|136|Cordillera|3|2|4|1|24|26|241|218|-9|12|-39|-45|0|0|-1|-1|||||58.3|20.8|20.8|69.2|30.8|0|0|20231017|final20231017v2
2022|4b|20026|3|ESCUELA MAPU- LAFKEN|9|DE LA ARAUCANÍA|91|CAUTÍN|9102|CARAHUE|92|Cautin Norte|3|2|1|2|6|4|253|243|0|0|8|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|4374|5|ESCUELA BASICA PITRIL|8|DEL BIOBÍO|83|BIOBÍO|8314|ALTO BIOBÍO|82|Bio Bio|2|1|1|2|6|6|198|201|-7|20|-47|-27|0|0|-1|-1|||||||||||0|20231017|final20231017v2
2022|4b|18034|3|COLEGIO SOUTHERN COLLEGE|8|DEL BIOBÍO|83|BIOBÍO|8301|LOS ÁNGELES|82|Bio Bio|3|2|3|1|67|72|261|241|-17|-11|-6|-8|-1|-1|-1|-1|||||29.9|41.8|28.4|52.8|37.5|9.7|0|20231017|final20231017v2
2022|4b|5207|8|ESCUELA PONOTRO HENCHI AMULEI|8|DEL BIOBÍO|82|ARAUCO|8207|TIRÚA|84|Arauco|2|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|3710|9|ESCUELA BASICA PUENTE EL ALA|16|DE ÑUBLE|163|PUNILLA|16305|SAN NICOLÁS|161|Diguillín|2|1|1|2|5|5|275|261|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|22041|8|CENTRO EDUCACIONAL PAZ Y AMOR|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|102|Chiloe|3|2|3|1|21|21|271|256|-22|-24|4|7|-1|-1|0|0|||||19|38.1|42.9|38.1|38.1|23.8|0|20231017|final20231017v2
2022|4b|8147|7|ESCUELA RURAL MALLINLEMU|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|102|Chiloe|1|1|2|2|20|20|267|241|3|10|12|3|0|0|1|0|||||40|20|40|60|30|10|0|20231017|final20231017v2
2022|4b|5725|8|ESCUELA PARTICULAR SAN BERNARDO|9|DE LA ARAUCANÍA|91|CAUTÍN|9112|PADRE LAS CAS|93|Cautin Sur|3|2|3|1|74|80|284|272|-6|-21|17|23|0|-1|1|1|||||14.9|32.4|52.7|18.8|57.5|23.8|0|20231017|final20231017v2
2022|4b|6389|4|ESCUELA POCOYAN|9|DE LA ARAUCANÍA|91|CAUTÍN|9118|TOLTÉN|93|Cautin Sur|3|2|2|2|13|13|245|249|11|43|-10|11|0|1|0|1|||||53.8|30.8|15.4|53.8|38.5|7.7|0|20231017|final20231017v2
2022|4b|3733|8|COLEGIO GABRIELA MISTRAL|16|DE ÑUBLE|161|DIGUILLÍN|16101|CHILLÁN|161|Diguillín|3|2|2|1|21|20|242|272|-16|13|-13|34|0|0|-1|1|||||42.9|38.1|19|25|45|30|0|20231017|final20231017v2
2022|4b|10852|9|ESCUELA BASICA N°403 NUESTRA SRA. DE LA GUAR|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13503|CURACAVÍ|135|Talagante|3|2|3|2|31|30|232|227|-20|2|-35|-22|-1|0|-1|-1|||||54.8|32.3|12.9|63.3|33.3|3.3|0|20231017|final20231017v2
2022|4b|1483|4|ESCUELA PARTICULAR MICAELA DESMAISSIERES|5|DE VALPARAÍSO|58|MARGA MARGA|5802|LIMACHE|51|Quillota - Petorca|3|2|3|1|20|21|261|236|-13|1|-6|-13|0|0|0|-1|||||40|40|20|52.4|33.3|14.3|0|20231017|final20231017v2
2022|4b|2147|4|ESCUELA MUNICIPAL J.M. BALMACEDA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6101|RANCAGUA|61|Cachapoal|1|1|2|2|22|24|265|247|8|27|10|9|0|1|1|1|||||36.4|27.3|36.4|58.3|29.2|12.5|0|20231017|final20231017v2
2022|4b|9|4|ESCUELA REPUBLICA DE ISRAEL|15|DE ARICA Y PARINACOTA|151|ARICA|15101|ARICA|151|Arica|6|4|3|1|104|109|273|256|-26|-32|6|7|-1|-1|1|1|||||26|28.8|45.2|33.9|52.3|13.8|0|20231017|final20231017v2
2022|4b|8665|7|ESCUELA BASICA N°43 PATRONATO SAN ANTONIO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13101|SANTIAGO|131|Centro|3|2|2|1|36|38|273|248|17|8|18|10|1|0|1|1|||||30.6|27.8|41.7|42.1|47.4|10.5|0|20231017|final20231017v2
2022|4b|673|4|ESCUELA JOSE ABELARDO NUNEZ|4|DE COQUIMBO|41|ELQUI|4106|VICUÑA|41|Elqui|2|1|1|1|16|16|239|230|-21|-17|-6|2|-1|0|0|0|||||50|37.5|12.5|68.8|25|6.3|0|20231017|final20231017v2
2022|4b|6673|7|ESCUELA PARTICULAR PUEL MAPU|9|DE LA ARAUCANÍA|91|CAUTÍN|9111|NUEVA IMPERIA|92|Cautin Norte|3|2||2|||||||||||||||||||||||1|20231017|final20231017v2
2022|4b|5748|7|ESCUELA PARTICULAR LAS LOMAS|9|DE LA ARAUCANÍA|91|CAUTÍN|9112|PADRE LAS CAS|93|Cautin Sur|3|2|1|2|2|2|196|191|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|6750|4|ESCUELA LLOLLETUE|9|DE LA ARAUCANÍA|91|CAUTÍN|9101|TEMUCO|92|Cautin Norte|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|4758|9|COLEGIO CARMELA CARVAJAL DE PRAT|8|DEL BIOBÍO|81|CONCEPCIÓN|8110|TALCAHUANO|83|Concepcion|3|2|4|2|8|8|276|234|0|0|-4|-29|0|0|0|-1|||1|1|||||||0|20231017|final20231017v2
2022|4b|4094|0|ESCUELA BASICA TAUCU|16|DE ÑUBLE|162|ITATA|16202|COBQUECURA|161|Diguillín|2|1|2|2|3|3|274|239|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
