agno	grado	rbd	dvrbd	nom_rbd	cod_reg_rbd	nom_reg_rbd	cod_pro_rbd	nom_pro_rbd	cod_com_rbd	nom_com_rbd	cod_deprov_rbd	nom_deprov_rbd	cod_depe1	cod_depe2	cod_grupo	cod_rural_rbd	nalu_lect4b_rbd	nalu_mate4b_rbd	prom_lect4b_rbd	prom_mate4b_rbd	dif_lect4b_rbd	dif_mate4b_rbd	difgru_lect4b_rbd	difgru_mate4b_rbd	sigdif_lect4b_rbd	sigdif_mate4b_rbd	siggru_lect4b_rbd	siggru_mate4b_rbd	marca_lect4b_rbd	marca_mate4b_rbd	marcadif_lect4b_rbd	marcadif_mate4b_rbd	palu_eda_ins_lect4b_rbd	palu_eda_ele_lect4b_rbd	palu_eda_ade_lect4b_rbd	palu_eda_ins_mate4b_rbd	palu_eda_ele_mate4b_rbd	palu_eda_ade_mate4b_rbd	noaplica	fecha_bbdd	codigo_bbdd
2018	4b	9612	1	ESCUELA BASICA ISLAS DE CHILE	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	2	1	2	1	18	18	254	226	6	-14	-5	-22	0	0	0	-1					44.4	16.7	38.9	72.2	22.2	5.6	0	20190628	final20190628v1
2018	4b	9614	8	ESCUELA BASICA KARELMAPU	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	2	1	2	1	27	27	243	220	28	15	-16	-28	1	0	-1	-1					55.6	22.2	22.2	66.7	25.9	7.4	0	20190628	final20190628v1
2018	4b	9616	4	LICEO VICTOR JARA	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	2	1	1	1	22	21	245	238	25	14	-6	1	1	0	0	0					45.5	36.4	18.2	57.1	38.1	4.8	0	20190628	final20190628v1
2018	4b	9617	2	LICEO MUNICIPAL LA GRANJA POETA NERUDA	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	2	1	2	1	61	63	235	229	-14	-25	-24	-19	-1	-1	-1	-1					59	24.6	16.4	60.3	36.5	3.2	0	20190628	final20190628v1
2018	4b	9618	0	ESCUELA BAS. BENJAMIN SUBERCASEAUX	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	2	1	2	1	117	113	219	221	-16	-4	-40	-27	-1	0	-1	-1					67.5	19.7	12.8	72.6	20.4	7.1	0	20190628	final20190628v1
2018	4b	9620	2	ESCUELA BASICA JUAN DE DIOS ALDEA	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	2	1	1	1	33	33	221	217	7	15	-30	-20	0	0	-1	-1					72.7	24.2	3	72.7	24.2	3	0	20190628	final20190628v1
2018	4b	9625	3	ESCUELA BASICA VILLA LA CULTURA	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	2	1	1	1	29	31	270	248	43	15	19	11	1	1	1	1					27.6	27.6	44.8	51.6	29	19.4	0	20190628	final20190628v1
2018	4b	9629	6	ESCUELA BASICA ALIVEN	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	2	1	1	1	38	41	205	188	-5	-27	-46	-49	0	-1	-1	-1					89.5	5.3	5.3	95.1	4.9	0	0	20190628	final20190628v1
2018	4b	9634	2	COLEGIO MARISTA MARCELINO CHAMPAGNAT	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	156	159	255	244	14	-2	-4	-4	1	0	0	0					42.9	22.4	34.6	48.4	35.8	15.7	0	20190628	final20190628v1
2018	4b	9636	9	CHILEAN EAGLES COLLEGE	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	115	115	238	232	-15	-26	-21	-16	-1	-1	-1	-1					55.7	18.3	26.1	62.6	31.3	6.1	0	20190628	final20190628v1
2018	4b	9637	7	COLEGIO CHRISTIAN GARDEN SCHOOL	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	3	1	113	113	265	268	-3	2	-7	7	0	0	-1	1					30.1	31	38.9	26.5	48.7	24.8	0	20190628	final20190628v1
2018	4b	9638	5	ESCUELA BÁSICA PADRE ESTEBAN GUMUCIO VI	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	2	1	37	37	253	249	12	-4	-6	1	0	0	0	0					35.1	43.2	21.6	51.4	35.1	13.5	0	20190628	final20190628v1
2018	4b	9639	3	ESCUELA PARTICULAR EMA DIAZ SIERRA	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	2	1	21	20	273	270	42	36	14	22	1	1	1	1					33.3	14.3	52.4	25	45	30	0	20190628	final20190628v1
2018	4b	9642	3	ESCUELA PARTICULAR TTE.DAGOBERTO GODOY	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	2	1	173	170	268	273	0	-4	9	25	0	0	1	1					25.4	32.9	41.6	26.5	37.6	35.9	0	20190628	final20190628v1
2018	4b	9647	4	LICEO SAN FRANCISCO	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	3	1	121	123	291	284	30	5	19	23	1	0	1	1					16.5	24.8	58.7	17.1	35	48	0	20190628	final20190628v1
2018	4b	9648	2	ESCUELA PARTICULAR FRANCISCO DE MIRANDA	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	2	1	26	26	256	245	18	-1	-3	-3	0	0	0	0					30.8	42.3	26.9	50	42.3	7.7	0	20190628	final20190628v1
2018	4b	9653	9	ESCUELA BASICA PRESBITERIANA EL SALVADO	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	2	1	26	26	256	245	0	1	-3	-3	0	0	0	0					38.5	19.2	42.3	53.8	30.8	15.4	0	20190628	final20190628v1
2018	4b	9654	7	ESCUELA PARTICULAR FRANCISCO RAMIREZ	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	3	1	140	140	337	337	-6	-15	65	76	0	-1	1	1					0.7	2.1	97.1	0	4.3	95.7	0	20190628	final20190628v1
2018	4b	9655	5	ESCUELA PARTICULAR CLAUDIO MATTE	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	3	1	83	83	266	259	-33	-19	-6	-2	-1	-1	-1	0					27.7	30.1	42.2	34.9	50.6	14.5	0	20190628	final20190628v1
2018	4b	9656	3	ESCUELA PARTICULAR PDTE.JOSE J.PRIETO	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	3	1	128	128	279	281	-7	-3	7	20	0	0	1	1					18.8	38.3	43	21.1	44.5	34.4	0	20190628	final20190628v1
2018	4b	9659	8	ESCUELA COLEGIO ALBERTO BLEST GANA	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	3	1	106	105	229	236	0	14	-43	-25	0	1	-1	-1					64.2	18.9	17	61.9	26.7	11.4	0	20190628	final20190628v1
2018	4b	9660	1	ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	3	1	83	76	248	251	4	6	-24	-10	0	0	-1	-1					39.8	36.1	24.1	47.4	38.2	14.5	0	20190628	final20190628v1
2018	4b	9663	6	ESCUELA PARTICULAR ELSA RAMIREZ	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	2	1	42	41	284	273	8	-10	25	25	0	0	1	1					19	26.2	54.8	22	43.9	34.1	0	20190628	final20190628v1
2018	4b	9664	4	COLEGIO PARTICULAR PUERTO NAVARINO	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	24	21	219	228	-29	-13	-40	-20	-1	0	-1	-1					70.8	16.7	12.5	76.2	23.8	0	0	20190628	final20190628v1
2018	4b	9665	2	CENTRO EDUCACIONAL SANTA ROSA DEL SUR	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	2	1	66	66	260	237	9	8	1	-11	0	0	0	-1					37.9	28.8	33.3	56.1	34.8	9.1	0	20190628	final20190628v1
2018	4b	9666	0	ESC. PART. CELESTIN FREINET	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	1	1	33	33	259	243	26	16	8	6	1	1	1	0					27.3	39.4	33.3	51.5	42.4	6.1	0	20190628	final20190628v1
2018	4b	9668	7	ESCUELA PARTICULAR FORJADORES DEL FUTUR	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	1	1	12	12	263	234	42	17	12	-3	1	0	0	0					25	33.3	41.7	58.3	25	16.7	0	20190628	final20190628v1
2018	4b	9669	5	COLEGIO NUESTRO MUNDO	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	2	1	33	33	260	242	-16	-11	1	-6	-1	0	0	0					42.4	27.3	30.3	51.5	42.4	6.1	0	20190628	final20190628v1
2018	4b	9673	3	ESCUELA PARTICULAR ARTURO MATTE LARRAIN	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	2	1	120	122	273	275	-6	10	14	27	0	1	1	1					27.5	27.5	45	22.1	45.9	32	0	20190628	final20190628v1
2018	4b	9674	1	ESCUELA BASICA ALAS DE AGUILA	13	Región Metropolitana de Sant	131	SANTI	13131	San R	132	SUR	3	2	3	1	18	15	245	232	9	19	-27	-29	0	1	-1	-1					38.9	38.9	22.2	66.7	33.3	0	0	20190628	final20190628v1
2018	4b	9680	6	COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1	13	Región Metropolitana de Sant	131	SANTI	13112	La Pi	136	CORDI	3	2	1	1	44	45	260	273	28	11	9	36	1	0	1	1					43.2	20.5	36.4	26.7	44.4	28.9	0	20190628	final20190628v1
2018	4b	9684	9	COLEGIO SAN GREGORIO DE LA SALLE	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	3	1	87	85	283	279	7	9	11	18	0	0	1	1					19.5	26.4	54	20	43.5	36.5	0	20190628	final20190628v1
2018	4b	9685	7	ESCUELA BASICA PARTIC ESTRELLA DE CHILE	13	Región Metropolitana de Sant	131	SANTI	13111	La Gr	132	SUR	3	2	2	1	29	29	258	254	-22	16	-1	6	-1	1	0	0					34.5	31	34.5	27.6	62.1	10.3	0	20190628	final20190628v1
2018	4b	9695	4	LICEO POLIVALENTE EUGENIO PEREIRA SALAS	13	Región Metropolitana de Sant	131	SANTI	13121	Pedro	131	CENTR	2	1	2	1	10	9	221	237	8	46	-38	-11	0	1	-1	0					80	10	10				0	20190628	final20190628v1
2018	4b	9697	0	LICEO POLIVALENTE	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	2	1	15	14	233	207	0	0	-26	-41	0	0	-1	-1			3	3	46.7	40	13.3	85.7	7.1	7.1	0	20190628	final20190628v1
2018	4b	9698	9	ESCUELA BASICA AVIADORES	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	3	1	27	25	246	256	10	22	-26	-5	0	1	-1	0					55.6	14.8	29.6	28	56	16	0	20190628	final20190628v1
2018	4b	9699	7	COLEGIO NACIONES UNIDAS	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	2	1	3	1	32	33	232	219	-4	-11	-40	-42	0	0	-1	-1					59.4	25	15.6	66.7	33.3	0	0	20190628	final20190628v1
2018	4b	9700	4	COLEGIO PALESTINO	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	2	1	2	1	29	27	232	223	-21	-22	-27	-25	-1	-1	-1	-1					58.6	17.2	24.1	59.3	37	3.7	0	20190628	final20190628v1
2018	4b	9701	2	LICEO POLIVALENTE OLOF PALME	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	2	1	3	1	35	36	249	247	-22	-8	-23	-14	-1	0	-1	-1					40	25.7	34.3	36.1	50	13.9	0	20190628	final20190628v1
2018	4b	9702	0	ESCUELA BASICA MARIO ARCE GATICA	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	2	1	24	26	200	179	0	-15	-59	-69	0	0	-1	-1					91.7	4.2	4.2	96.2	0	3.8	0	20190628	final20190628v1
2018	4b	9703	9	ESCUELA ESPERANZA JOVEN	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	2	1	3	1	28	29	236	225	-3	4	-36	-36	0	0	-1	-1					50	32.1	17.9	62.1	34.5	3.4	0	20190628	final20190628v1
2018	4b	9704	7	ESCUELA LO VALLEDOR	13	Región Metropolitana de Sant	131	SANTI	13121	Pedro	131	CENTR	2	1	2	1	9	7	240	239	-1	-6	-19	-9	0	0	0	0											0	20190628	final20190628v1
2018	4b	9705	5	ESCUELA BASICA SALOMON SACK	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	20	21	236	236	-8	2	-15	-1	0	0	-1	0					60	25	15	61.9	23.8	14.3	0	20190628	final20190628v1
2018	4b	9706	3	ESCUELA BAS. OSCAR ENCALADA YOVANOVICH	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	2	1	3	1	36	37	241	228	13	22	-31	-33	0	1	-1	-1					50	25	25	62.2	29.7	8.1	0	20190628	final20190628v1
2018	4b	9709	8	ESCUELA BLUE STAR COLLEGE	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	9	10	255	228	5	0	4	-9	0	0	0	0				1				70	20	10	0	20190628	final20190628v1
2018	4b	9710	1	ESCUELA BASICA SANTA ADRIANA	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	7	7	234	243	16	40	-17	6	0	1	0	0											0	20190628	final20190628v1
2018	4b	9713	6	COMPLEJO EDUCACIONAL FELIPE HERRERA LAN	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	2	1	12	13	229	220	18	-15	-30	-28	0	0	-1	-1					75	16.7	8.3	61.5	38.5	0	0	20190628	final20190628v1
2018	4b	9714	4	ESCUELA BASICA JOSE MARTI	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	2	1	40	41	251	250	12	-12	-8	2	0	0	-1	0					47.5	17.5	35	43.9	34.1	22	0	20190628	final20190628v1
2018	4b	9715	2	ESCUELA BASICA VILLA SANTA ELENA	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	2	1	29	27	215	217	-10	3	-44	-31	0	0	-1	-1					72.4	20.7	6.9	77.8	18.5	3.7	0	20190628	final20190628v1
2018	4b	9716	0	ESCUELA BASICA ACAPULCO	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	2	1	34	34	238	229	26	11	-21	-19	1	0	-1	-1					61.8	11.8	26.5	58.8	38.2	2.9	0	20190628	final20190628v1
2018	4b	9717	9	ESCUELA CIUDAD DE LYON	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	1	1	30	31	251	241	-6	-1	0	4	0	0	0	0					40	30	30	51.6	35.5	12.9	0	20190628	final20190628v1
2018	4b	9718	7	ESCUELA BASICA PAUL HARRIS	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	2	1	29	27	229	223	6	-4	-30	-25	0	0	-1	-1					58.6	27.6	13.8	70.4	22.2	7.4	0	20190628	final20190628v1
2018	4b	9719	5	ESCUELA BASICA	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	24	22	257	226	17	-30	6	-11	1	-1	0	-1					37.5	33.3	29.2	59.1	31.8	9.1	0	20190628	final20190628v1
2018	4b	9720	9	COLEGIO HERNAN OLGUIN	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	2	1	85	87	257	223	18	1	-2	-25	1	0	0	-1					38.8	25.9	35.3	67.8	27.6	4.6	0	20190628	final20190628v1
2018	4b	9721	7	ESCUELA NEMESIO ANTUNEZ	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	2	1	2	1	20	19	251	238	21	-8	-8	-10	1	0	0	-1					25	70	5	52.6	36.8	10.5	0	20190628	final20190628v1
2018	4b	9726	8	LICEO TENIENTE FRANCISCO MERY AGUIRRE	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	2	1	18	18	250	228	0	0	-9	-20	0	0	0	-1			3	3	38.9	50	11.1	61.1	33.3	5.6	0	20190628	final20190628v1
2018	4b	9727	6	ESCUELA CIUDAD DE BARCELONA	13	Región Metropolitana de Sant	131	SANTI	13121	Pedro	131	CENTR	2	1	2	1	22	22	221	235	-9	2	-38	-13	0	0	-1	-1					63.6	18.2	18.2	50	45.5	4.5	0	20190628	final20190628v1
2018	4b	9729	2	ESCUELA VILLA SUR	13	Región Metropolitana de Sant	131	SANTI	13121	Pedro	131	CENTR	2	1	2	1	21	19	247	241	18	21	-12	-7	0	1	-1	0					42.9	19	38.1	57.9	21.1	21.1	0	20190628	final20190628v1
2018	4b	9730	6	COLEGIO ANTU	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	2	1	3	1	34	35	238	212	-10	-16	-34	-49	0	-1	-1	-1					50	23.5	26.5	82.9	11.4	5.7	0	20190628	final20190628v1
2018	4b	9733	0	ESCUELA BASICA CLARA  ESTRELLA	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	2	1	30	29	284	242	28	3	25	-6	1	0	1	0					26.7	16.7	56.7	44.8	51.7	3.4	0	20190628	final20190628v1
2018	4b	9734	9	ESCUELA  RAUL SAEZ SAEZ	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	9	9	255	247	59	46	4	10	1	1	0	0											0	20190628	final20190628v1
2018	4b	9736	5	ESCUELA BASICA BERNARDO O´HIGGINS	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	2	1	28	27	214	196	5	3	-45	-52	0	0	-1	-1					78.6	10.7	10.7	88.9	11.1	0	0	20190628	final20190628v1
2018	4b	9738	1	COLEGIO PARQUE LAS AMERICAS	13	Región Metropolitana de Sant	131	SANTI	13121	Pedro	131	CENTR	2	1	2	1	25	27	208	207	-35	-19	-51	-41	-1	-1	-1	-1					72	12	16	81.5	14.8	3.7	0	20190628	final20190628v1
2018	4b	9740	3	ESCUELA BASICA REPUBLICA DE LAS FILIPIN	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	17	15	210	235	-24	24	-41	-2	-1	1	-1	0					64.7	23.5	11.8	60	26.7	13.3	0	20190628	final20190628v1
2018	4b	9741	1	ESCUELA BASICA COEDUCACIONAL	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	2	1	1	1	29	33	226	191	-11	-20	-25	-46	0	-1	-1	-1					58.6	27.6	13.8	90.9	9.1	0	0	20190628	final20190628v1
2018	4b	9750	0	COLEGIO LO ESPEJO	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	2	1	41	44	248	234	2	0	-11	-14	0	0	-1	-1					48.8	19.5	31.7	54.5	43.2	2.3	0	20190628	final20190628v1
2018	4b	9757	8	CENTRO EDUCACIONAL SANTA CLARA	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	74	74	301	292	7	4	29	31	0	0	1	1					12.2	18.9	68.9	17.6	29.7	52.7	0	20190628	final20190628v1
2018	4b	9758	6	COLEGIO SANTA ISABEL DE HUNGRIA	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	84	86	287	284	-5	0	15	23	0	0	1	1					20.2	21.4	58.3	11.6	47.7	40.7	0	20190628	final20190628v1
2018	4b	9759	4	LICEO LAURA VICUNA	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	4	1	41	40	273	263	-11	2	-13	-11	0	0	-1	-1					34.1	19.5	46.3	32.5	40	27.5	0	20190628	final20190628v1
2018	4b	9766	7	COLEGIO SANTA MARIA DE LOS ANGELES	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	4	1	43	42	294	271	9	3	8	-3	0	0	1	0					16.3	25.6	58.1	26.2	45.2	28.6	0	20190628	final20190628v1
2018	4b	9767	5	LICEO MADRE CECILIA LAZZERI	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	4	1	82	83	280	280	-14	-21	-6	6	-1	-1	-1	1					19.5	35.4	45.1	18.1	44.6	37.3	0	20190628	final20190628v1
2018	4b	9768	3	ESCUELA Y LICEO LIAHONA	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	4	1	113	113	291	274	10	12	5	0	1	1	1	0					15	23.9	61.1	18.6	54.9	26.5	0	20190628	final20190628v1
2018	4b	9771	3	CHILEAN EAGLES COLLEGE N.3	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	34	35	264	289	18	50	-8	28	1	1	-1	1					32.4	23.5	44.1	11.4	48.6	40	0	20190628	final20190628v1
2018	4b	9778	0	ESCUELA JOSE ABELARDO NUNEZ Nº 1	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	2	1	122	122	278	272	5	-8	19	24	0	0	1	1					21.3	32	46.7	20.5	54.9	24.6	0	20190628	final20190628v1
2018	4b	9780	2	COLEGIO TENIENTE DAGOBERTO GODOY	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	2	1	160	161	244	227	5	-17	-15	-21	0	-1	-1	-1					51.3	23.1	25.6	62.7	29.8	7.5	0	20190628	final20190628v1
2018	4b	9786	1	ROSA MARCKMANN DE GONZALEZ	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	60	62	256	260	-9	0	-16	-1	0	0	-1	0					38.3	30	31.7	29	51.6	19.4	0	20190628	final20190628v1
2018	4b	9788	8	ESCUELA PARTICULAR GRACIELA L.DE IBANEZ	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	33	33	271	261	33	37	-1	0	1	1	0	0					36.4	21.2	42.4	30.3	51.5	18.2	0	20190628	final20190628v1
2018	4b	9789	6	ESCUELA PARTICULAR PABLO GOYENECHE IVER	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	2	1	10	9	235	237	11	25	-24	-11	0	1	-1	0					80	0	20				0	20190628	final20190628v1
2018	4b	9796	9	ESC. PART.ADVENTISTA BUENAVENTURA	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	3	1	64	65	282	263	-3	-14	10	2	0	-1	1	0					15.6	31.3	53.1	35.4	41.5	23.1	0	20190628	final20190628v1
2018	4b	9797	7	COLEGIO ADVENTISTA LA CISTERNA	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	36	36	282	265	-7	-23	10	4	0	-1	1	0					30.6	19.4	50	27.8	44.4	27.8	0	20190628	final20190628v1
2018	4b	9799	3	COMPLEJO EDUC.PART.MONSENOR LUIS A.PERE	13	Región Metropolitana de Sant	131	SANTI	13121	Pedro	131	CENTR	3	2	3	1	169	169	282	291	7	14	10	30	0	1	1	1					20.7	24.3	55	12.4	40.8	46.7	0	20190628	final20190628v1
2018	4b	9800	0	ESCUELA BAS. ROSA ELVIRA MATTE DE PRIET	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	3	1	88	87	284	289	-8	6	12	28	0	0	1	1					18.2	29.5	52.3	8	48.3	43.7	0	20190628	final20190628v1
2018	4b	9801	9	COLEGIO POLIV. SAINT ORLAND	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	38	39	274	268	19	3	2	7	1	0	0	1					28.9	26.3	44.7	23.1	48.7	28.2	0	20190628	final20190628v1
2018	4b	9803	5	ESCUELA PARTICULAR HISPANO AMERICANO	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	3	1	49	49	255	260	-14	-12	-17	-1	-1	0	-1	0					36.7	34.7	28.6	36.7	42.9	20.4	0	20190628	final20190628v1
2018	4b	9804	3	ESCUELA PABLO DE TARSO	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	23	22	267	242	18	-3	-5	-19	1	0	0	-1					39.1	30.4	30.4	50	40.9	9.1	0	20190628	final20190628v1
2018	4b	9805	1	ESCUELA PARTICULAR CAMPANITA	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	3	1	33	34	268	254	25	18	-4	-7	1	1	0	-1					27.3	30.3	42.4	41.2	47.1	11.8	0	20190628	final20190628v1
2018	4b	9807	8	ESCUELA PARTICULAR LOCARNO	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	7	7	242	220	34	28	-30	-41	1	0	-1	-1											0	20190628	final20190628v1
2018	4b	9808	6	ESCUELA PARTICULAR GUIA ESTUDIANTIL	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	23	25	247	242	12	15	-25	-19	0	0	-1	-1					39.1	43.5	17.4	40	60	0	0	20190628	final20190628v1
2018	4b	9809	4	ESCUELA PARTICULAR SAINT PHILLIP OF NER	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	28	28	240	230	-20	0	-32	-31	-1	0	-1	-1				3	57.1	21.4	21.4	71.4	21.4	7.1	0	20190628	final20190628v1
2018	4b	9810	8	LICEO POLITECNICO PART.SAGRADO CORAZON	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	2	1	54	54	260	267	-18	-1	1	19	-1	0	0	1					35.2	38.9	25.9	37	31.5	31.5	0	20190628	final20190628v1
2018	4b	9811	6	ESCUELA PART. REPUBLICA ALEMANIA FEDERA	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	177	178	267	259	-5	-11	-5	-2	0	-1	-1	0					29.4	28.8	41.8	36	41	23	0	20190628	final20190628v1
2018	4b	9816	7	ESCUELA PARTICULAR STA.MARIA MAZZARELLO	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	3	1	42	41	260	246	5	7	-12	-15	0	0	-1	-1					40.5	16.7	42.9	48.8	41.5	9.8	0	20190628	final20190628v1
2018	4b	9817	5	COLEGIO PARTICULAR KENNEDY	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	3	1	43	43	262	261	-1	-5	-10	0	0	0	-1	0					30.2	37.2	32.6	30.2	44.2	25.6	0	20190628	final20190628v1
2018	4b	9824	8	COMPLEJO EDUCACIONAL STELLA MARIS	13	Región Metropolitana de Sant	131	SANTI	13105	El Bo	132	SUR	3	2	3	1	75	75	253	249	-13	-1	-19	-12	-1	0	-1	-1					40	33.3	26.7	45.3	46.7	8	0	20190628	final20190628v1
2018	4b	9826	4	ESCUELA PARTICULAR LOS CAPULLITOS	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	4	3	4	1	16	17	306	259	24	7	20	-15	1	0	1	-1					12.5	12.5	75	23.5	58.8	17.6	0	20190628	final20190628v1
2018	4b	9827	2	COLEGIO IDOP LIMITADA	13	Región Metropolitana de Sant	131	SANTI	13109	La Ci	132	SUR	3	2	3	1	44	42	268	245	6	-7	-4	-16	0	0	0	-1					25	38.6	36.4	45.2	50	4.8	0	20190628	final20190628v1
2018	4b	9828	0	COLEGIO SOL DE CHILE	13	Región Metropolitana de Sant	131	SANTI	13116	Lo Es	132	SUR	3	2	3	1	59	57	261	245	12	7	-11	-16	1	0	-1	-1					33.9	25.4	40.7	45.6	43.9	10.5	0	20190628	final20190628v1
